s,a,r,sp
UK817_23,w,0.0,UK817_22
UK817_23,b,12.661433274246646,travel
UK819_23,w,0.0,UK819_22
UK819_23,b,12.661433274246646,travel
UK817_24,w,0.0,UK817_23
UK817_24,b,12.661433274246646,travel
UK813_28,w,0.0,UK813_27
UK813_28,b,12.661433274246646,travel
I5773_0,b,12.594458438287154,travel
I5743_1,w,0.0,I5743_0
I5743_1,b,12.594458438287154,travel
I5714_4,w,0.0,I5714_3
I5714_4,b,12.594458438287154,travel
AI514_8,w,0.0,AI514_7
AI514_8,b,12.594458438287154,travel
AI504_9,w,0.0,AI504_8
AI504_9,b,12.594458438287154,travel
AI504_9,w,0.0,AI504_8
AI504_9,b,12.594458438287154,travel
AI803_9,w,0.0,AI803_8
AI803_9,b,12.594458438287154,travel
AI803_9,w,0.0,AI803_8
AI803_9,b,12.594458438287154,travel
AI815_10,w,0.0,AI815_9
AI815_10,b,12.594458438287154,travel
AI514_10,w,0.0,AI514_9
AI514_10,b,12.594458438287154,travel
AI502_10,w,0.0,AI502_9
AI502_10,b,12.594458438287154,travel
AI813_10,w,0.0,AI813_9
AI813_10,b,12.594458438287154,travel
AI803_10,w,0.0,AI803_9
AI803_10,b,12.594458438287154,travel
AI504_10,w,0.0,AI504_9
AI504_10,b,12.594458438287154,travel
AI514_10,w,0.0,AI514_9
AI514_10,b,12.594458438287154,travel
AI813_10,w,0.0,AI813_9
AI813_10,b,12.594458438287154,travel
AI504_10,w,0.0,AI504_9
AI504_10,b,12.594458438287154,travel
AI803_10,w,0.0,AI803_9
AI803_10,b,12.594458438287154,travel
AI514_11,w,0.0,AI514_10
AI514_11,b,12.594458438287154,travel
AI815_11,w,0.0,AI815_10
AI815_11,b,12.594458438287154,travel
AI514_11,w,0.0,AI514_10
AI514_11,b,12.594458438287154,travel
AI502_11,w,0.0,AI502_10
AI502_11,b,12.594458438287154,travel
AI506_11,w,0.0,AI506_10
AI506_11,b,12.594458438287154,travel
AI813_11,w,0.0,AI813_10
AI813_11,b,12.594458438287154,travel
AI803_11,w,0.0,AI803_10
AI803_11,b,12.594458438287154,travel
AI514_11,w,0.0,AI514_10
AI514_11,b,12.594458438287154,travel
I5569_12,w,0.0,I5569_11
I5569_12,b,12.594458438287154,travel
AI813_12,w,0.0,AI813_11
AI813_12,b,12.594458438287154,travel
AI803_12,w,0.0,AI803_11
AI803_12,b,12.594458438287154,travel
AI813_12,w,0.0,AI813_11
AI813_12,b,12.594458438287154,travel
AI803_12,w,0.0,AI803_11
AI803_12,b,12.594458438287154,travel
AI803_13,w,0.0,AI803_12
AI803_13,b,12.594458438287154,travel
AI514_13,w,0.0,AI514_12
AI514_13,b,12.594458438287154,travel
AI514_14,w,0.0,AI514_13
AI514_14,b,12.594458438287154,travel
AI813_14,w,0.0,AI813_13
AI813_14,b,12.594458438287154,travel
AI502_15,w,0.0,AI502_14
AI502_15,b,12.594458438287154,travel
AI514_15,w,0.0,AI514_14
AI514_15,b,12.594458438287154,travel
AI506_16,w,0.0,AI506_15
AI506_16,b,12.594458438287154,travel
AI502_16,w,0.0,AI502_15
AI502_16,b,12.594458438287154,travel
AI502_16,w,0.0,AI502_15
AI502_16,b,12.594458438287154,travel
AI803_16,w,0.0,AI803_15
AI803_16,b,12.594458438287154,travel
AI506_16,w,0.0,AI506_15
AI506_16,b,12.594458438287154,travel
AI807_17,w,0.0,AI807_16
AI807_17,b,12.594458438287154,travel
AI514_17,w,0.0,AI514_16
AI514_17,b,12.594458438287154,travel
AI813_17,w,0.0,AI813_16
AI813_17,b,12.594458438287154,travel
AI803_17,w,0.0,AI803_16
AI803_17,b,12.594458438287154,travel
AI514_17,w,0.0,AI514_16
AI514_17,b,12.594458438287154,travel
AI813_17,w,0.0,AI813_16
AI813_17,b,12.594458438287154,travel
AI803_17,w,0.0,AI803_16
AI803_17,b,12.594458438287154,travel
I5773_19,w,0.0,I5773_18
I5773_19,b,12.594458438287154,travel
I5773_19,w,0.0,I5773_18
I5773_19,b,12.594458438287154,travel
I5740_19,w,0.0,I5740_18
I5740_19,b,12.594458438287154,travel
AI803_20,w,0.0,AI803_19
AI803_20,b,12.594458438287154,travel
AI506_21,w,0.0,AI506_20
AI506_21,b,12.594458438287154,travel
AI813_21,w,0.0,AI813_20
AI813_21,b,12.594458438287154,travel
AI803_21,w,0.0,AI803_20
AI803_21,b,12.594458438287154,travel
AI514_21,w,0.0,AI514_20
AI514_21,b,12.594458438287154,travel
I5773_25,w,0.0,I5773_24
I5773_25,b,12.594458438287154,travel
I5857_25,w,0.0,I5857_24
I5857_25,b,12.594458438287154,travel
I5773_25,w,0.0,I5773_24
I5773_25,b,12.594458438287154,travel
I5711_25,w,0.0,I5711_24
I5711_25,b,12.594458438287154,travel
I5773_26,w,0.0,I5773_25
I5773_26,b,12.594458438287154,travel
UK807_14,w,0.0,UK807_13
UK807_14,b,12.578616352201259,travel
UK819_16,w,0.0,UK819_15
UK819_16,b,12.578616352201259,travel
UK819_17,w,0.0,UK819_16
UK819_17,b,12.578616352201259,travel
UK807_17,w,0.0,UK807_16
UK807_17,b,12.578616352201259,travel
UK807_17,w,0.0,UK807_16
UK807_17,b,12.578616352201259,travel
UK813_17,w,0.0,UK813_16
UK813_17,b,12.578616352201259,travel
UK807_21,w,0.0,UK807_20
UK807_21,b,12.578616352201259,travel
UK807_21,w,0.0,UK807_20
UK807_21,b,12.578616352201259,travel
UK813_21,w,0.0,UK813_20
UK813_21,b,12.578616352201259,travel
UK807_22,w,0.0,UK807_21
UK807_22,b,12.578616352201259,travel
UK807_22,w,0.0,UK807_21
UK807_22,b,12.578616352201259,travel
UK813_22,w,0.0,UK813_21
UK813_22,b,12.578616352201259,travel
UK813_22,w,0.0,UK813_21
UK813_22,b,12.578616352201259,travel
UK807_25,w,0.0,UK807_24
UK807_25,b,12.578616352201259,travel
UK807_25,w,0.0,UK807_24
UK807_25,b,12.578616352201259,travel
UK813_25,w,0.0,UK813_24
UK813_25,b,12.578616352201259,travel
UK813_25,w,0.0,UK813_24
UK813_25,b,12.578616352201259,travel
UK813_28,w,0.0,UK813_27
UK813_28,b,12.578616352201259,travel
UK813_28,w,0.0,UK813_27
UK813_28,b,12.578616352201259,travel
6E6822_24,w,0.0,6E6822_23
6E6822_24,b,12.496875781054737,travel
6E6822_27,w,0.0,6E6822_26
6E6822_27,b,12.496875781054737,travel
AI811_9,w,0.0,AI811_8
AI811_9,b,12.46261216350947,travel
AI883_13,w,0.0,AI883_12
AI883_13,b,12.46261216350947,travel
AI883_13,w,0.0,AI883_12
AI883_13,b,12.46261216350947,travel
AI537_1,w,0.0,AI537_0
AI537_1,b,12.430080795525171,travel
AI537_1,w,0.0,AI537_0
AI537_1,b,12.430080795525171,travel
AI439_3,w,0.0,AI439_2
AI439_3,b,12.430080795525171,travel
AI439_3,w,0.0,AI439_2
AI439_3,b,12.430080795525171,travel
AI537_8,w,0.0,AI537_7
AI537_8,b,12.430080795525171,travel
AI554_8,w,0.0,AI554_7
AI554_8,b,12.430080795525171,travel
AI540_8,w,0.0,AI540_7
AI540_8,b,12.430080795525171,travel
AI429_8,w,0.0,AI429_7
AI429_8,b,12.430080795525171,travel
AI537_8,w,0.0,AI537_7
AI537_8,b,12.430080795525171,travel
AI439_8,w,0.0,AI439_7
AI439_8,b,12.430080795525171,travel
AI558_9,w,0.0,AI558_8
AI558_9,b,12.430080795525171,travel
AI537_10,w,0.0,AI537_9
AI537_10,b,12.430080795525171,travel
AI554_10,w,0.0,AI554_9
AI554_10,b,12.430080795525171,travel
AI429_10,w,0.0,AI429_9
AI429_10,b,12.430080795525171,travel
AI537_12,w,0.0,AI537_11
AI537_12,b,12.430080795525171,travel
AI554_12,w,0.0,AI554_11
AI554_12,b,12.430080795525171,travel
AI429_12,w,0.0,AI429_11
AI429_12,b,12.430080795525171,travel
AI439_12,w,0.0,AI439_11
AI439_12,b,12.430080795525171,travel
AI537_15,w,0.0,AI537_14
AI537_15,b,12.430080795525171,travel
AI429_15,w,0.0,AI429_14
AI429_15,b,12.430080795525171,travel
AI429_16,w,0.0,AI429_15
AI429_16,b,12.430080795525171,travel
AI439_16,w,0.0,AI439_15
AI439_16,b,12.430080795525171,travel
AI429_16,w,0.0,AI429_15
AI429_16,b,12.430080795525171,travel
AI540_17,w,0.0,AI540_16
AI540_17,b,12.430080795525171,travel
AI429_17,w,0.0,AI429_16
AI429_17,b,12.430080795525171,travel
6E6902_14,w,0.0,6E6902_13
6E6902_14,b,12.416190712689346,travel
6E6103_14,w,0.0,6E6103_13
6E6103_14,b,12.416190712689346,travel
6E2216_15,w,0.0,6E2216_14
6E2216_15,b,12.416190712689346,travel
6E6902_15,w,0.0,6E6902_14
6E6902_15,b,12.416190712689346,travel
6E2216_16,w,0.0,6E2216_15
6E2216_16,b,12.416190712689346,travel
6E6103_16,w,0.0,6E6103_15
6E6103_16,b,12.416190712689346,travel
6E6103_18,w,0.0,6E6103_17
6E6103_18,b,12.416190712689346,travel
AI471_3,w,0.0,AI471_2
AI471_3,b,12.414649286157665,travel
AI471_7,w,0.0,AI471_6
AI471_7,b,12.414649286157665,travel
AI537_3,w,0.0,AI537_2
AI537_3,b,12.397718819737168,travel
AI554_3,w,0.0,AI554_2
AI554_3,b,12.397718819737168,travel
AI429_3,w,0.0,AI429_2
AI429_3,b,12.397718819737168,travel
AI537_3,w,0.0,AI537_2
AI537_3,b,12.397718819737168,travel
AI554_3,w,0.0,AI554_2
AI554_3,b,12.397718819737168,travel
AI429_3,w,0.0,AI429_2
AI429_3,b,12.397718819737168,travel
AI439_5,w,0.0,AI439_4
AI439_5,b,12.397718819737168,travel
AI439_5,w,0.0,AI439_4
AI439_5,b,12.397718819737168,travel
AI439_6,w,0.0,AI439_5
AI439_6,b,12.397718819737168,travel
AI554_7,w,0.0,AI554_6
AI554_7,b,12.397718819737168,travel
AI540_7,w,0.0,AI540_6
AI540_7,b,12.397718819737168,travel
AI429_7,w,0.0,AI429_6
AI429_7,b,12.397718819737168,travel
AI439_7,w,0.0,AI439_6
AI439_7,b,12.397718819737168,travel
AI554_7,w,0.0,AI554_6
AI554_7,b,12.397718819737168,travel
AI429_7,w,0.0,AI429_6
AI429_7,b,12.397718819737168,travel
AI540_9,w,0.0,AI540_8
AI540_9,b,12.397718819737168,travel
AI537_9,w,0.0,AI537_8
AI537_9,b,12.397718819737168,travel
AI540_10,w,0.0,AI540_9
AI540_10,b,12.397718819737168,travel
AI558_10,w,0.0,AI558_9
AI558_10,b,12.397718819737168,travel
AI540_14,w,0.0,AI540_13
AI540_14,b,12.397718819737168,travel
AI537_16,w,0.0,AI537_15
AI537_16,b,12.397718819737168,travel
AI537_17,w,0.0,AI537_16
AI537_17,b,12.397718819737168,travel
UK637_22,w,0.0,UK637_21
UK637_22,b,12.394645513138324,travel
UK637_22,w,0.0,UK637_21
UK637_22,b,12.394645513138324,travel
UK637_23,w,0.0,UK637_22
UK637_23,b,12.394645513138324,travel
UK637_23,w,0.0,UK637_22
UK637_23,b,12.394645513138324,travel
6E5554_26,w,0.0,6E5554_25
6E5554_26,b,12.373174956693887,travel
6E5554_27,w,0.0,6E5554_26
6E5554_27,b,12.373174956693887,travel
6E184_16,w,0.0,6E184_15
6E184_16,b,12.356357345854443,travel
6E184_16,w,0.0,6E184_15
6E184_16,b,12.356357345854443,travel
6E2417_16,w,0.0,6E2417_15
6E2417_16,b,12.356357345854443,travel
6E184_23,w,0.0,6E184_22
6E184_23,b,12.356357345854443,travel
6E184_23,w,0.0,6E184_22
6E184_23,b,12.356357345854443,travel
6E2417_23,w,0.0,6E2417_22
6E2417_23,b,12.356357345854443,travel
6E5603_5,w,0.0,6E5603_4
6E5603_5,b,12.344155042587335,travel
QP1128_2,w,0.0,QP1128_1
QP1128_2,b,12.33654083395016,travel
QP1128_6,w,0.0,QP1128_5
QP1128_6,b,12.33654083395016,travel
6E902_9,w,0.0,6E902_8
6E902_9,b,12.335019119279634,travel
6E6231_11,w,0.0,6E6231_10
6E6231_11,b,12.335019119279634,travel
6E6902_13,w,0.0,6E6902_12
6E6902_13,b,12.335019119279634,travel
6E6231_18,w,0.0,6E6231_17
6E6231_18,b,12.335019119279634,travel
AI560_4,w,0.0,AI560_3
AI560_4,b,12.309207287050715,travel
AI522_4,w,0.0,AI522_3
AI522_4,b,12.309207287050715,travel
AI560_4,w,0.0,AI560_3
AI560_4,b,12.309207287050715,travel
AI542_7,w,0.0,AI542_6
AI542_7,b,12.309207287050715,travel
AI544_7,w,0.0,AI544_6
AI544_7,b,12.309207287050715,travel
AI542_7,w,0.0,AI542_6
AI542_7,b,12.309207287050715,travel
AI544_7,w,0.0,AI544_6
AI544_7,b,12.309207287050715,travel
AI542_8,w,0.0,AI542_7
AI542_8,b,12.309207287050715,travel
AI560_8,w,0.0,AI560_7
AI560_8,b,12.309207287050715,travel
AI839_8,w,0.0,AI839_7
AI839_8,b,12.309207287050715,travel
AI544_8,w,0.0,AI544_7
AI544_8,b,12.309207287050715,travel
AI839_8,w,0.0,AI839_7
AI839_8,b,12.309207287050715,travel
AI542_9,w,0.0,AI542_8
AI542_9,b,12.309207287050715,travel
AI544_9,w,0.0,AI544_8
AI544_9,b,12.309207287050715,travel
AI560_9,w,0.0,AI560_8
AI560_9,b,12.309207287050715,travel
AI522_9,w,0.0,AI522_8
AI522_9,b,12.309207287050715,travel
AI542_9,w,0.0,AI542_8
AI542_9,b,12.309207287050715,travel
AI560_9,w,0.0,AI560_8
AI560_9,b,12.309207287050715,travel
AI839_9,w,0.0,AI839_8
AI839_9,b,12.309207287050715,travel
AI544_9,w,0.0,AI544_8
AI544_9,b,12.309207287050715,travel
AI839_9,w,0.0,AI839_8
AI839_9,b,12.309207287050715,travel
AI522_9,w,0.0,AI522_8
AI522_9,b,12.309207287050715,travel
AI542_10,w,0.0,AI542_9
AI542_10,b,12.309207287050715,travel
AI544_10,w,0.0,AI544_9
AI544_10,b,12.309207287050715,travel
AI560_10,w,0.0,AI560_9
AI560_10,b,12.309207287050715,travel
AI522_10,w,0.0,AI522_9
AI522_10,b,12.309207287050715,travel
AI542_10,w,0.0,AI542_9
AI542_10,b,12.309207287050715,travel
AI560_10,w,0.0,AI560_9
AI560_10,b,12.309207287050715,travel
AI839_10,w,0.0,AI839_9
AI839_10,b,12.309207287050715,travel
AI544_10,w,0.0,AI544_9
AI544_10,b,12.309207287050715,travel
AI839_10,w,0.0,AI839_9
AI839_10,b,12.309207287050715,travel
AI542_11,w,0.0,AI542_10
AI542_11,b,12.309207287050715,travel
AI544_11,w,0.0,AI544_10
AI544_11,b,12.309207287050715,travel
AI560_11,w,0.0,AI560_10
AI560_11,b,12.309207287050715,travel
AI522_11,w,0.0,AI522_10
AI522_11,b,12.309207287050715,travel
AI542_11,w,0.0,AI542_10
AI542_11,b,12.309207287050715,travel
AI560_11,w,0.0,AI560_10
AI560_11,b,12.309207287050715,travel
AI839_11,w,0.0,AI839_10
AI839_11,b,12.309207287050715,travel
AI544_12,w,0.0,AI544_11
AI544_12,b,12.309207287050715,travel
AI522_12,w,0.0,AI522_11
AI522_12,b,12.309207287050715,travel
AI542_12,w,0.0,AI542_11
AI542_12,b,12.309207287050715,travel
AI560_12,w,0.0,AI560_11
AI560_12,b,12.309207287050715,travel
AI839_12,w,0.0,AI839_11
AI839_12,b,12.309207287050715,travel
AI560_13,w,0.0,AI560_12
AI560_13,b,12.309207287050715,travel
AI560_13,w,0.0,AI560_12
AI560_13,b,12.309207287050715,travel
AI542_14,w,0.0,AI542_13
AI542_14,b,12.309207287050715,travel
AI560_14,w,0.0,AI560_13
AI560_14,b,12.309207287050715,travel
AI522_14,w,0.0,AI522_13
AI522_14,b,12.309207287050715,travel
AI542_14,w,0.0,AI542_13
AI542_14,b,12.309207287050715,travel
AI560_14,w,0.0,AI560_13
AI560_14,b,12.309207287050715,travel
AI839_14,w,0.0,AI839_13
AI839_14,b,12.309207287050715,travel
AI839_14,w,0.0,AI839_13
AI839_14,b,12.309207287050715,travel
AI542_15,w,0.0,AI542_14
AI542_15,b,12.309207287050715,travel
AI560_15,w,0.0,AI560_14
AI560_15,b,12.309207287050715,travel
AI522_15,w,0.0,AI522_14
AI522_15,b,12.309207287050715,travel
AI542_15,w,0.0,AI542_14
AI542_15,b,12.309207287050715,travel
AI560_15,w,0.0,AI560_14
AI560_15,b,12.309207287050715,travel
AI839_15,w,0.0,AI839_14
AI839_15,b,12.309207287050715,travel
AI542_16,w,0.0,AI542_15
AI542_16,b,12.309207287050715,travel
AI544_16,w,0.0,AI544_15
AI544_16,b,12.309207287050715,travel
AI560_16,w,0.0,AI560_15
AI560_16,b,12.309207287050715,travel
AI522_16,w,0.0,AI522_15
AI522_16,b,12.309207287050715,travel
AI542_16,w,0.0,AI542_15
AI542_16,b,12.309207287050715,travel
AI560_16,w,0.0,AI560_15
AI560_16,b,12.309207287050715,travel
AI560_17,w,0.0,AI560_16
AI560_17,b,12.309207287050715,travel
AI839_17,w,0.0,AI839_16
AI839_17,b,12.309207287050715,travel
AI839_19,w,0.0,AI839_18
AI839_19,b,12.309207287050715,travel
AI560_20,w,0.0,AI560_19
AI560_20,b,12.309207287050715,travel
AI542_21,w,0.0,AI542_20
AI542_21,b,12.309207287050715,travel
AI560_21,w,0.0,AI560_20
AI560_21,b,12.309207287050715,travel
AI839_21,w,0.0,AI839_20
AI839_21,b,12.309207287050715,travel
AI542_22,w,0.0,AI542_21
AI542_22,b,12.309207287050715,travel
AI560_22,w,0.0,AI560_21
AI560_22,b,12.309207287050715,travel
AI542_22,w,0.0,AI542_21
AI542_22,b,12.309207287050715,travel
AI560_22,w,0.0,AI560_21
AI560_22,b,12.309207287050715,travel
AI839_22,w,0.0,AI839_21
AI839_22,b,12.309207287050715,travel
AI542_23,w,0.0,AI542_22
AI542_23,b,12.309207287050715,travel
AI560_23,w,0.0,AI560_22
AI560_23,b,12.309207287050715,travel
AI542_23,w,0.0,AI542_22
AI542_23,b,12.309207287050715,travel
AI560_23,w,0.0,AI560_22
AI560_23,b,12.309207287050715,travel
AI839_23,w,0.0,AI839_22
AI839_23,b,12.309207287050715,travel
AI542_24,w,0.0,AI542_23
AI542_24,b,12.309207287050715,travel
AI560_24,w,0.0,AI560_23
AI560_24,b,12.309207287050715,travel
AI839_24,w,0.0,AI839_23
AI839_24,b,12.309207287050715,travel
AI839_24,w,0.0,AI839_23
AI839_24,b,12.309207287050715,travel
AI542_25,w,0.0,AI542_24
AI542_25,b,12.309207287050715,travel
AI560_25,w,0.0,AI560_24
AI560_25,b,12.309207287050715,travel
AI542_25,w,0.0,AI542_24
AI542_25,b,12.309207287050715,travel
AI560_25,w,0.0,AI560_24
AI560_25,b,12.309207287050715,travel
AI839_25,w,0.0,AI839_24
AI839_25,b,12.309207287050715,travel
AI839_25,w,0.0,AI839_24
AI839_25,b,12.309207287050715,travel
AI542_26,w,0.0,AI542_25
AI542_26,b,12.309207287050715,travel
AI560_26,w,0.0,AI560_25
AI560_26,b,12.309207287050715,travel
AI542_26,w,0.0,AI542_25
AI542_26,b,12.309207287050715,travel
AI560_26,w,0.0,AI560_25
AI560_26,b,12.309207287050715,travel
AI560_27,w,0.0,AI560_26
AI560_27,b,12.309207287050715,travel
AI560_28,w,0.0,AI560_27
AI560_28,b,12.309207287050715,travel
AI431_4,w,0.0,AI431_3
AI431_4,b,12.30163611760364,travel
AI811_26,w,0.0,AI811_25
AI811_26,b,12.30163611760364,travel
UK835_14,w,0.0,UK835_13
UK835_14,b,12.295585884667405,travel
UK835_15,w,0.0,UK835_14
UK835_15,b,12.295585884667405,travel
UK835_17,w,0.0,UK835_16
UK835_17,b,12.295585884667405,travel
UK835_24,w,0.0,UK835_23
UK835_24,b,12.295585884667405,travel
UK833_24,w,0.0,UK833_23
UK833_24,b,12.295585884667405,travel
I5773_12,w,0.0,I5773_11
I5773_12,b,12.275963663147557,travel
I5773_16,w,0.0,I5773_15
I5773_16,b,12.275963663147557,travel
I5773_16,w,0.0,I5773_15
I5773_16,b,12.275963663147557,travel
6E6103_15,w,0.0,6E6103_14
6E6103_15,b,12.256403971074887,travel
6E6902_17,w,0.0,6E6902_16
6E6902_17,b,12.256403971074887,travel
AI811_11,w,0.0,AI811_10
AI811_11,b,12.254901960784315,travel
AI811_11,w,0.0,AI811_10
AI811_11,b,12.254901960784315,travel
AI471_23,w,0.0,AI471_22
AI471_23,b,12.254901960784315,travel
UK837_14,w,0.0,UK837_13
UK837_14,b,12.217470983506415,travel
UK837_20,w,0.0,UK837_19
UK837_20,b,12.217470983506415,travel
UK837_20,w,0.0,UK837_19
UK837_20,b,12.217470983506415,travel
UK833_21,w,0.0,UK833_20
UK833_21,b,12.217470983506415,travel
UK833_24,w,0.0,UK833_23
UK833_24,b,12.217470983506415,travel
AI504_8,w,0.0,AI504_7
AI504_8,b,12.192148256522799,travel
AI504_8,w,0.0,AI504_7
AI504_8,b,12.192148256522799,travel
AI807_9,w,0.0,AI807_8
AI807_9,b,12.192148256522799,travel
AI813_9,w,0.0,AI813_8
AI813_9,b,12.192148256522799,travel
AI813_9,w,0.0,AI813_8
AI813_9,b,12.192148256522799,travel
AI807_9,w,0.0,AI807_8
AI807_9,b,12.192148256522799,travel
AI512_10,w,0.0,AI512_9
AI512_10,b,12.192148256522799,travel
AI807_16,w,0.0,AI807_15
AI807_16,b,12.192148256522799,travel
AI502_21,w,0.0,AI502_20
AI502_21,b,12.192148256522799,travel
6E902_8,w,0.0,6E902_7
6E902_8,b,12.177301509985387,travel
6E902_11,w,0.0,6E902_10
6E902_11,b,12.177301509985387,travel
6E6103_17,w,0.0,6E6103_16
6E6103_17,b,12.177301509985387,travel
6E6822_20,w,0.0,6E6822_19
6E6822_20,b,12.177301509985387,travel
6E2176_2,w,0.0,6E2176_1
6E2176_2,b,12.166930283489476,travel
6E2138_2,w,0.0,6E2138_1
6E2138_2,b,12.166930283489476,travel
6E2114_3,w,0.0,6E2114_2
6E2114_3,b,12.166930283489476,travel
6E2112_27,w,0.0,6E2112_26
6E2112_27,b,12.166930283489476,travel
UK839_23,w,0.0,UK839_22
UK839_23,b,12.138868657441126,travel
I5740_11,w,0.0,I5740_10
I5740_11,b,12.131505519835011,travel
6E6231_8,w,0.0,6E6231_7
6E6231_8,b,12.103606874848705,travel
UK627_27,w,0.0,UK627_26
UK627_27,b,12.099213551119178,travel
UK927_3,w,0.0,UK927_2
UK927_3,b,12.068549360366884,travel
UK933_3,w,0.0,UK933_2
UK933_3,b,12.068549360366884,travel
UK975_3,w,0.0,UK975_2
UK975_3,b,12.068549360366884,travel
UK951_3,w,0.0,UK951_2
UK951_3,b,12.068549360366884,travel
AI805_3,w,0.0,AI805_2
AI805_3,b,12.068549360366884,travel
UK995_3,w,0.0,UK995_2
UK995_3,b,12.068549360366884,travel
AI605_3,w,0.0,AI605_2
AI605_3,b,12.068549360366884,travel
AI814_3,w,0.0,AI814_2
AI814_3,b,12.068549360366884,travel
AI863_3,w,0.0,AI863_2
AI863_3,b,12.068549360366884,travel
AI441_3,w,0.0,AI441_2
AI441_3,b,12.068549360366884,travel
AI624_3,w,0.0,AI624_2
AI624_3,b,12.068549360366884,travel
UK933_4,w,0.0,UK933_3
UK933_4,b,12.068549360366884,travel
UK995_4,w,0.0,UK995_3
UK995_4,b,12.068549360366884,travel
AI814_4,w,0.0,AI814_3
AI814_4,b,12.068549360366884,travel
UK927_5,w,0.0,UK927_4
UK927_5,b,12.068549360366884,travel
UK993_5,w,0.0,UK993_4
UK993_5,b,12.068549360366884,travel
UK951_5,w,0.0,UK951_4
UK951_5,b,12.068549360366884,travel
UK955_5,w,0.0,UK955_4
UK955_5,b,12.068549360366884,travel
UK995_5,w,0.0,UK995_4
UK995_5,b,12.068549360366884,travel
UK945_5,w,0.0,UK945_4
UK945_5,b,12.068549360366884,travel
AI814_5,w,0.0,AI814_4
AI814_5,b,12.068549360366884,travel
AI863_5,w,0.0,AI863_4
AI863_5,b,12.068549360366884,travel
UK941_5,w,0.0,UK941_4
UK941_5,b,12.068549360366884,travel
AI605_6,w,0.0,AI605_5
AI605_6,b,12.068549360366884,travel
AI814_6,w,0.0,AI814_5
AI814_6,b,12.068549360366884,travel
UK963_6,w,0.0,UK963_5
UK963_6,b,12.068549360366884,travel
UK975_7,w,0.0,UK975_6
UK975_7,b,12.068549360366884,travel
UK985_7,w,0.0,UK985_6
UK985_7,b,12.068549360366884,travel
UK955_8,w,0.0,UK955_7
UK955_8,b,12.068549360366884,travel
UK977_8,w,0.0,UK977_7
UK977_8,b,12.068549360366884,travel
UK985_8,w,0.0,UK985_7
UK985_8,b,12.068549360366884,travel
UK957_8,w,0.0,UK957_7
UK957_8,b,12.068549360366884,travel
UK955_9,w,0.0,UK955_8
UK955_9,b,12.068549360366884,travel
UK977_9,w,0.0,UK977_8
UK977_9,b,12.068549360366884,travel
UK985_9,w,0.0,UK985_8
UK985_9,b,12.068549360366884,travel
UK981_10,w,0.0,UK981_9
UK981_10,b,12.068549360366884,travel
UK993_13,w,0.0,UK993_12
UK993_13,b,12.068549360366884,travel
UK839_17,w,0.0,UK839_16
UK839_17,b,12.062726176115802,travel
UK839_20,w,0.0,UK839_19
UK839_20,b,12.062726176115802,travel
UK839_23,w,0.0,UK839_22
UK839_23,b,12.062726176115802,travel
AI475_4,w,0.0,AI475_3
AI475_4,b,12.061271257990592,travel
6E184_9,w,0.0,6E184_8
6E184_9,b,12.033694344163658,travel
UK955_20,w,0.0,UK955_19
UK955_20,b,12.022120702091849,travel
UK977_20,w,0.0,UK977_19
UK977_20,b,12.022120702091849,travel
UK985_25,w,0.0,UK985_24
UK985_25,b,12.022120702091849,travel
UK957_25,w,0.0,UK957_24
UK957_25,b,12.022120702091849,travel
UK941_25,w,0.0,UK941_24
UK941_25,b,12.022120702091849,travel
UK955_25,w,0.0,UK955_24
UK955_25,b,12.022120702091849,travel
UK985_27,w,0.0,UK985_26
UK985_27,b,12.022120702091849,travel
UK941_27,w,0.0,UK941_26
UK941_27,b,12.022120702091849,travel
UK955_27,w,0.0,UK955_26
UK955_27,b,12.022120702091849,travel
UK977_27,w,0.0,UK977_26
UK977_27,b,12.022120702091849,travel
6E2204_4,w,0.0,6E2204_3
6E2204_4,b,12.010569300984868,travel
6E2204_17,w,0.0,6E2204_16
6E2204_17,b,12.010569300984868,travel
AI443_19,w,0.0,AI443_18
AI443_19,b,11.99472232217824,travel
AI433_19,w,0.0,AI433_18
AI433_19,b,11.99472232217824,travel
AI443_20,w,0.0,AI443_19
AI443_20,b,11.99472232217824,travel
AI435_20,w,0.0,AI435_19
AI435_20,b,11.99472232217824,travel
AI443_21,w,0.0,AI443_20
AI443_21,b,11.99472232217824,travel
AI443_22,w,0.0,AI443_21
AI443_22,b,11.99472232217824,travel
AI435_22,w,0.0,AI435_21
AI435_22,b,11.99472232217824,travel
AI443_23,w,0.0,AI443_22
AI443_23,b,11.99472232217824,travel
AI443_24,w,0.0,AI443_23
AI443_24,b,11.99472232217824,travel
AI443_25,w,0.0,AI443_24
AI443_25,b,11.99472232217824,travel
AI443_26,w,0.0,AI443_25
AI443_26,b,11.99472232217824,travel
AI443_27,w,0.0,AI443_26
AI443_27,b,11.99472232217824,travel
AI433_27,w,0.0,AI433_26
AI433_27,b,11.99472232217824,travel
AI443_28,w,0.0,AI443_27
AI443_28,b,11.99472232217824,travel
AI435_28,w,0.0,AI435_27
AI435_28,b,11.99472232217824,travel
AI811_27,w,0.0,AI811_26
AI811_27,b,11.99184554502938,travel
6E6231_12,w,0.0,6E6231_11
6E6231_12,b,11.94885888397658,travel
6E902_12,w,0.0,6E902_11
6E902_12,b,11.94885888397658,travel
6E2216_12,w,0.0,6E2216_11
6E2216_12,b,11.94885888397658,travel
